state,year,totals,pct
RI,2011,17271,39.25076718198135
RI,2012,24050,10.877338877338882
RI,2013,26666,-23.4980874521863
RI,2014,20400,8.475490196078429
RI,2015,22129,25.437209092141533
RI,2016,27758,-11.099502846026365
RI,2017,24677,1.4304818251813511
RI,2018,25030,-2.7646823811426247
RI,2019,24338,-1.3107075355411335
SC,2000,128618,3.236716478253432
SC,2001,132781,-8.137459425670846
SC,2002,121976,-0.5115760477470976
SC,2003,121352,2.308161381765439
SC,2004,124153,14.222773513326302
SC,2005,141811,4.790178476986973
SC,2006,148604,1.0289090468628137
SC,2007,150133,23.18477616513359
SC,2008,184941,16.02835498888835
SC,2009,214584,-6.037728814823096
SC,2010,201628,13.783303906203503
SC,2011,229419,34.43001669434529
SC,2012,308408,8.847695260823318
SC,2013,335695,-13.682360476027345
SC,2014,289764,12.849422288483048
SC,2015,326997,23.23599299076138
SC,2016,402978,-1.5033078728863614
SC,2017,396920,-29.268114481507613
SC,2018,280749,16.9090539948495
SC,2019,328221,-22.45986697987027
SD,2000,36723,11.268142580943818
SD,2001,40861,8.372286532390305
SD,2002,44282,7.68032157535794
SD,2003,47683,5.536564394018839
SD,2004,50323,0.8842875027323505
SD,2005,50768,3.756303183107468
SD,2006,52675,2.540104413858568
SD,2007,54013,15.692518467776285
SD,2008,62489,2.014754596809043
SD,2009,63748,-0.9364999686264697
SD,2010,63151,10.297540814872285
SD,2011,69654,26.980503632239362
SD,2012,88447,4.079279116306944
SD,2013,92055,-9.120634403345829
SD,2014,83659,19.853213641090626
SD,2015,100268,11.621853432800089
SD,2016,111921,-11.926269422181711
SD,2017,98573,-7.99407545676808
SD,2018,90693,-5.8075044380492375
SD,2019,85426,-39.121578910401986
TN,2000,234673,-1.6593302169401691
TN,2001,230779,-3.3499581851034965
TN,2002,223048,-1.4638104802553675
TN,2003,219783,4.3761346418967895
TN,2004,229401,10.483389348782257
TN,2005,253450,1.9925034523574636
TN,2006,258500,-6.483172147001937
TN,2007,241741,16.99256642439635
TN,2008,282819,44.61227852442728
TN,2009,408991,0.49707695279357367
TN,2010,411024,9.751985285530761
TN,2011,451107,16.18573863850483
TN,2012,524122,14.642964805903969
TN,2013,600869,-11.22956917397968
TN,2014,533394,22.647048898187826
TN,2015,654192,9.260584048719632
TN,2016,714774,7.439974033750518
TN,2017,767953,-9.616734357441148
TN,2018,694101,-8.469660755423202
TN,2019,635313,-24.972887379921392
TX,2000,662970,1.4745765268413313
TX,2001,672746,-1.189304730165619
TX,2002,664745,3.5397031944580215
TX,2003,688275,-2.220042860775129
TX,2004,672995,9.77689284467196
TX,2005,738793,4.255995928494172
TX,2006,770236,1.7345333118680584
TX,2007,783596,20.54272865098852
TX,2008,944568,7.35224991742256
TX,2009,1014015,-4.530899444288295
TX,2010,968071,19.34940722323053
TX,2011,1155387,24.298784736196623
TX,2012,1436132,13.72756821796326
TX,2013,1633278,-10.242346985632578
TX,2014,1465992,7.385715610999233
TX,2015,1574266,9.366904957611988
TX,2016,1721726,-10.006934901372233
TX,2017,1549434,1.432652181377203
TX,2018,1571632,-5.371486454844387
TX,2019,1487212,-22.668590624604967
UT,2000,67420,0.145357460694151
UT,2001,67518,-8.602150537634412
UT,2002,61710,14.255388105655475
UT,2003,70507,13.417107521239036
UT,2004,79967,11.272149761776728
UT,2005,88981,19.860419640147885
UT,2006,106653,19.12557546435638
UT,2007,127051,42.92843031538516
UT,2008,181592,41.05026653156527
UT,2009,256136,115.95324358934316
UT,2010,553134,84.54642093959148
UT,2011,1020789,-77.37054376565578
UT,2012,230999,40.52182044078112
UT,2013,324604,-18.728050178063114
UT,2014,263812,-3.4107622094521894
UT,2015,254814,15.734221824546534
UT,2016,294907,-8.283967488055556
UT,2017,270477,9.383792337241248
UT,2018,295858,178.26524886939006
UT,2019,823270,-33.52508897445553
VT,2000,20300,1.758620689655177
VT,2001,20657,-0.8423294766907063
VT,2002,20483,-2.499633842698823
VT,2003,19971,-2.408492313855093
VT,2004,19490,-4.530528476141615
VT,2005,18607,11.31832106196593
VT,2006,20713,-3.6788490320088796
VT,2007,19951,10.225051375870887
VT,2008,21991,4.974762402801147
VT,2009,23085,5.159194282001289
VT,2010,24276,12.423793046630415
VT,2011,27292,26.43631833504323
VT,2012,34507,4.717883328020411
VT,2013,36135,-12.821364328213647
VT,2014,31502,9.796203415656146
VT,2015,34588,13.961489533942405
VT,2016,39417,-4.58431641170054
VT,2017,37610,10.475937250731192
VT,2018,41550,-13.735258724428402
VT,2019,35843,-18.45548642691739
VA,2000,188508,4.0703842807732205
VA,2001,196181,-2.238748910444943
VA,2002,191789,4.422047145561003
VA,2003,200270,6.387377040994657
VA,2004,213062,4.065952633505732
VA,2005,221725,7.72894351110609
VA,2006,238862,1.1203121467625587
VA,2007,241538,15.49901050766338
VA,2008,278974,6.269042993253859
VA,2009,296463,8.20338457075589
VA,2010,320783,3.3309121742735703
VA,2011,331468,35.38380778838379
VA,2012,448754,11.068870695303001
VA,2013,498426,-15.78208199411748
VA,2014,419764,10.299358687262373
VA,2015,462997,14.119313948038537
VA,2016,528369,-1.4274115249002128
VA,2017,520827,-8.460966885357324
VA,2018,476760,7.5522275358671065
VA,2019,512766,-16.685388656814215
WA,2000,134255,20.204089233175672
WA,2001,161380,19.865534762671942
WA,2002,193439,10.585766055449009
WA,2003,213916,-4.900989173320369
WA,2004,203432,7.927464705651022
WA,2005,219559,16.3181650490301
WA,2006,255387,8.132363824313682
WA,2007,276156,14.641362128651924
WA,2008,316589,6.362507857190236
WA,2009,336732,-0.4127911811173224
WA,2010,335342,17.614256490388925
WA,2011,394410,31.64194619811871
WA,2012,519209,8.072471779187197
WA,2013,561122,-14.0801822063651
WA,2014,482115,4.1826120323989135
WA,2015,502280,42.15099147885641
WA,2016,713996,-18.81215020812441
WA,2017,579678,8.21542304520786
WA,2018,627301,-3.2091452109912155
WA,2019,607170,-40.988191116161865
WV,2000,128258,7.923872195106729
WV,2001,138421,-2.582700601787302
WV,2002,134846,-2.2759295789270717
WV,2003,131777,0.8112189532315961
WV,2004,132846,0.6180088222452973
WV,2005,133667,3.185528215640354
WV,2006,137925,-4.00870038064165
WV,2007,132396,11.550953201003056
WV,2008,147689,6.190034464313521
WV,2009,156831,1.7337133602412846
WV,2010,159550,16.25885302413037
WV,2011,185491,21.61236933328301
WV,2012,225580,10.360847592871703
WV,2013,248952,-10.88764099103442
WV,2014,221847,12.24582707902293
WV,2015,249014,-2.6761547543511566
WV,2016,242350,-8.080049515164022
WV,2017,222768,8.488651871004805
WV,2018,241678,-14.681518383965441
WV,2019,206196,-35.1932142233603
WI,2000,180492,0.7235777763003437
WI,2001,181798,-4.410939614297183
WI,2002,173779,8.525195794658735
WI,2003,188594,-0.7937686246646258
WI,2004,187097,-2.182824951762985
WI,2005,183013,3.3959336222016967
WI,2006,189228,-4.55587967954002
WI,2007,180607,3.4395123112614723
WI,2008,186819,5.4234312355809555
WI,2009,196951,-1.0936730455798682
WI,2010,194797,65.6909500659661
WI,2011,322761,45.42494291441655
WI,2012,469375,-7.390039946737681
WI,2013,434688,-23.092424911660782
WI,2014,334308,14.648767005276575
WI,2015,383280,46.581872260488424
WI,2016,561819,-6.282450397725958
WI,2017,526523,-14.055036532117304
WI,2018,452520,-3.7202775567930724
WI,2019,435685,-23.888359709423092
WY,2000,34295,0.4636244350488372
WY,2001,34454,-2.52220351773379
WY,2002,33585,-1.193985410153342
WY,2003,33184,6.759281581485044
WY,2004,35427,7.0116013210263395
WY,2005,37911,11.777584342275338
WY,2006,42376,0.9297715688125319
WY,2007,42770,15.162497077390702
WY,2008,49255,4.344736574967012
WY,2009,51395,-7.171903881700558
WY,2010,47709,9.463623215745454
WY,2011,52224,21.315870098039213
WY,2012,63356,11.545867794684007
WY,2013,70671,-10.765377594770131
WY,2014,63063,-1.1480582909154324
WY,2015,62339,2.0131859670511343
WY,2016,63594,-13.968298896122278
WY,2017,54711,9.941328069309652
WY,2018,60150,1.8969243557772186
WY,2019,61291,-31.360232334274198
Total,2000,8421503,-6.824630108905002
Total,2001,8812474,4.642532336567475
Total,2002,8358581,-5.150574061268152
Total,2003,8393953,0.4231818774023964
Total,2004,8571740,2.118036638994762
Total,2005,8857619,3.3351338234710806
Total,2006,9983007,12.705310535483633
Total,2007,11152134,11.711170792527742
Total,2008,12684499,13.740554050014106
Total,2009,13974692,10.171414732264948
Total,2010,14310275,2.401362405697385
Total,2011,16323339,14.067262858330814
Total,2012,19446953,19.13587655074737
Total,2013,20947258,7.714858980735954
Total,2014,20840780,-0.5083147398098596
Total,2015,23006970,10.393996769794605
Total,2016,27406424,19.122265991566902
Total,2017,24933924,-9.02160748881357
Total,2018,25736693,3.2195854932420587
Total,2019,27974555,8.695219700526403
